Experiment Type,Epoch,Train Accuracy,Train Loss,Valid Accuracy,Valid Loss
Random Init Model Sample Per Class 1000,9,48.05,1.618434042870244,45.64,1.6561972
Random Init Model Sample Per Class 1000,10,49.48,1.575660768943497,49.06,1.6258144
Random Init Model Sample Per Class 1000,11,52.13,1.5320607197435596,54.17,1.5010722
Random Init Model Sample Per Class 1000,12,52.63,1.5193892143949677,53.08,1.5376711
Random Init Model Sample Per Class 1000,13,54.86,1.4753863253170931,53.4,1.5130906
Random Init Model Sample Per Class 1000,14,56.24,1.4594710039187082,48.96,1.6971691
Random Init Model Sample Per Class 1000,15,47.98,1.6365128272696385,50.75,1.5876528
Random Init Model Sample Per Class 1000,16,56.42,1.4361230844183812,58.1,1.4183878
Random Init Model Sample Per Class 1000,17,58.87,1.3936613918859748,58.52,1.4084281
Random Init Model Sample Per Class 1000,18,60.11,1.366425482532646,59.4,1.383988
Random Init Model Sample Per Class 1000,19,61.47,1.3476492347596567,60.37,1.3714291
Random Init Model Sample Per Class 1000,20,62.08,1.3344541350497474,61.35,1.356313
Random Init Model Sample Per Class 1000,21,62.22,1.3175790536252758,61.31,1.3532845
Random Init Model Sample Per Class 1000,22,62.73,1.3190202743192263,61.01,1.35121
Random Init Model Sample Per Class 1000,23,63.33,1.3069339130498185,61.96,1.3445698
Random Init Model Sample Per Class 1000,24,63.89,1.279170958301689,63.0,1.3199872
Random Init Model Sample Per Class 1000,25,64.79,1.2702255445190622,62.07,1.3396319
Random Init Model Sample Per Class 1000,26,64.78,1.2621965891198268,63.61,1.3104982
Random Init Model Sample Per Class 1000,27,66.39,1.245381150064589,63.35,1.313137
Random Init Model Sample Per Class 1000,28,66.92,1.2287882385374624,64.4,1.2931144
Random Init Model Sample Per Class 1000,29,66.88,1.225954233845578,64.28,1.2946804
Random Init Model Sample Per Class 1000,30,67.23,1.218975954417941,64.24,1.3045694
Random Init Model Sample Per Class 1000,31,68.76,1.1836844607244563,65.39,1.2737685
Random Init Model Sample Per Class 1000,32,69.21,1.1806671408158314,65.67,1.27298
Random Init Model Sample Per Class 1000,33,70.16,1.176647056507159,65.68,1.2719707
Random Init Model Sample Per Class 1000,34,69.5,1.1733366945121861,65.77,1.2662191
Random Init Model Sample Per Class 1000,35,69.64,1.1691427638259115,65.76,1.2641999
Random Init Model Sample Per Class 1000,36,69.73,1.1656068352204334,65.78,1.2640488
Random Init Model Sample Per Class 1000,37,70.14,1.1617390988748284,65.92,1.2669927
Random Init Model Sample Per Class 1000,38,70.42,1.1572398445274257,65.58,1.268705
Random Init Model Sample Per Class 1000,39,70.53,1.1565345042868505,65.97,1.2668469
Random Init Model Sample Per Class 1000,40,70.28,1.1562939369225804,65.55,1.2673569
Random Init Model Sample Per Class 1000,41,70.35,1.1577772701842874,65.82,1.2651229
Random Init Model Sample Per Class 1000,42,69.99,1.156827670109423,65.83,1.2680365
Random Init Model Sample Per Class 1000,43,69.95,1.1544469217710858,66.28,1.2615225
Random Init Model Sample Per Class 1000,44,70.29,1.1515236670457865,66.29,1.2601135
Random Init Model Sample Per Class 1000,45,71.28,1.146725689308553,66.18,1.263416
Random Init Model Sample Per Class 1000,46,70.73,1.1425934803636768,66.07,1.260002
Random Init Model Sample Per Class 1000,47,70.75,1.1425177417223966,66.19,1.2594413
Random Init Model Sample Per Class 1000,48,71.02,1.1405472476271135,66.01,1.2570641
Random Init Model Sample Per Class 1000,49,70.91,1.1460986642897883,66.22,1.2619171
Random Init Model Sample Per Class 1000,50,70.63,1.1385853298102753,66.24,1.2605326
Random Init Model Sample Per Class 1000,51,71.04,1.1425776858873005,66.27,1.263691
Random Init Model Sample Per Class 1000,52,71.32,1.1376209470290173,65.94,1.2654994
Random Init Model Sample Per Class 1000,53,71.12,1.1382232165034813,66.21,1.2621701
Random Init Model Sample Per Class 1000,54,70.88,1.143270293368569,65.98,1.2644248
Random Init Model Sample Per Class 1000,55,70.66,1.1457039751584017,66.48,1.2601873
Random Init Model Sample Per Class 1000,56,70.37,1.1498071936112415,65.99,1.2601789
Random Init Model Sample Per Class 1000,57,71.35,1.1335281269459785,66.11,1.2585903
Random Init Model Sample Per Class 1000,58,71.07,1.1423656065252763,66.09,1.2635837
Random Init Model Sample Per Class 1000,59,70.8,1.1444587300095377,66.18,1.2597098
Random Init Model Sample Per Class 1000,60,70.74,1.1484537652776212,66.49,1.2610465
Random Init Model Sample Per Class 1000,61,70.74,1.1493317711202404,66.26,1.2623
Random Init Model Sample Per Class 1000,62,71.09,1.1405782639225828,66.19,1.2597466
Random Init Model Sample Per Class 1000,63,71.38,1.1296825567378272,66.17,1.2583215
Random Init Model Sample Per Class 1000,64,71.23,1.1404562735859352,66.28,1.2591405
Random Init Model Sample Per Class 1000,65,70.37,1.142979925191855,65.97,1.2602041
Random Init Model Sample Per Class 1000,66,71.1,1.1500913538510287,66.05,1.2632883
Random Init Model Sample Per Class 1000,67,71.33,1.1462014475955238,66.1,1.2599111
Random Init Model Sample Per Class 1000,68,70.69,1.1399597261525407,66.28,1.25989
Random Init Model Sample Per Class 1000,69,71.05,1.1463564573963987,66.32,1.2579753
Random Init Model Sample Per Class 1000,70,70.57,1.1408354285397106,65.98,1.2580113
Random Init Model Sample Per Class 1000,71,71.34,1.141766996323308,66.2,1.2601731
Random Init Model Sample Per Class 1000,72,70.84,1.1458652939977525,66.32,1.2598943
Random Init Model Sample Per Class 1000,73,71.06,1.1441398232798032,66.08,1.2607492
Random Init Model Sample Per Class 1000,74,71.52,1.1390317889708508,66.1,1.2604357
Random Init Model Sample Per Class 1000,75,70.94,1.1468804818165452,66.24,1.2566333
Random Init Model Sample Per Class 1000,76,71.73,1.1307484364207787,66.19,1.2603923
Random Init Model Sample Per Class 1000,77,71.45,1.1436113405831252,66.03,1.2631817
Random Init Model Sample Per Class 1000,78,70.58,1.1498143657853332,65.91,1.2632935
Random Init Model Sample Per Class 1000,79,71.04,1.1398616350149806,65.96,1.2615163
Random Init Model Sample Per Class 1000,80,71.25,1.1424566009376622,66.27,1.264508
